RealGM ID,Season,Name,Position 1,Position 2,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement
117422,2021-22,Oscar Tshiebwe,C,,Kentucky,SEC,26,8,8.02,2,"Nov 27, 1999",22.59,81,260,31,34,34,1083,35.0,.626,.606,.000,.420,578,19.5,34.6,27.2,6.2,3.2,5.4,12.1,24.1,4.9,3.2,8.0,.297,9.5,3.8,13.3,0.55,128.4,85.0,0.266,-3.84,8.8,14.5,.606,8.8,14.5,.606,0.0,0.0,,4.2,6.1,.691,19.1,1.3,2.2,2.0,2.4,3.3,21.8,12.7,21.0,12.7,21.0,0.0,0.0,6.1,8.8,27.5,1.9,3.2,2.9,3.5,4.7,31.5,51,56.2,77.4,53.2,43.8,39.0,59.7,0.0,0,2018-19,ITPS Wildcats,Gold Gauntlet 17U,2,2,26.0,16.50,6.00,11.00,.545,0.00,0.00,.000,4.50,8.00,.563,5.00,2.50,7.50,1.00,0.50,0.00,1.50,1.50,2017,adidas Nations,5,21:48,9.8,3.6,6.0,.600,0.0,0.0,.000,2.6,3.2,.812,6.8,0.6,0.6,0.2,0.6,1.6,4th
135606,2021-22,TyTy Washington,PG,,Kentucky,SEC,23,8,8.02,1,"Nov 15, 2001",20.62,75,197,15,31,29,905,19.3,.528,.504,.306,.190,391,2.6,10.7,6.8,22.7,2.6,0.7,12.2,22.5,2.4,1.5,3.9,.171,4.1,3.3,7.4,2.35,114.8,98.4,0.288,3.17,6.7,14.9,.451,5.1,10.3,.496,1.6,4.6,.350,2.1,2.8,.750,4.7,5.3,1.8,0.3,2.3,2.1,17.1,9.7,21.5,7.4,14.9,2.3,6.6,3.1,4.1,6.8,7.7,2.6,0.4,3.3,3.0,24.8,2,18.7,68.3,25.6,50.7,42.7,17.8,30.6,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90019,2021-22,Kellan Grady,PG,,Kentucky,SEC,26,8,8.02,4,"Sep 11, 1997",24.8,75,205,95,34,34,1119,13.8,.602,.591,.700,.129,325,1.0,6.1,3.6,6.2,1.4,0.2,7.7,15.2,2.6,1.4,4.0,.143,4.2,2.0,6.1,1.63,126.7,103.1,0.174,0.21,4.8,10.8,.446,1.7,3.3,.516,3.1,7.6,.415,1.0,1.4,.744,2.5,1.6,1.0,0.1,1.0,1.4,13.8,7.0,15.7,2.4,4.7,4.5,11.0,1.5,2.0,3.7,2.3,1.4,0.1,1.4,2.0,20.0,7,11.2,79.4,25.9,18.8,35.1,20.0,70.0,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117419,2021-22,Keion Brooks,SF,,Kentucky,SEC,25,8,8.02,3,"Aug 7, 2000",21.9,79,207,24,33,33,807,18.9,.546,.504,.106,.325,332,7.4,13.0,10.3,7.1,1.6,2.8,11.9,22.4,1.9,1.4,3.3,.163,3.0,2.3,5.3,0.75,113.7,98.2,0.173,-2.72,6.9,14.0,.491,6.5,12.5,.522,0.3,1.5,.233,3.6,4.6,.783,7.2,1.6,1.1,1.0,2.2,3.0,17.7,10.0,20.3,9.5,18.1,0.5,2.1,5.2,6.6,10.4,2.4,1.6,1.5,3.2,4.4,25.6,30,35.0,71.7,53.5,54.4,39.6,62.3,10.6,85.7,2018-19,Spiece Indy Heat,Nike 17U,10,10,16.8,22.40,7.50,15.00,.500,1.70,3.70,.459,5.70,8.60,.663,0.00,7.00,7.00,2.40,0.60,1.90,3.40,2.20,,,,,,,,,,,,,,,,,,,,,
117460,2021-22,Sahvir Wheeler,PG,,Kentucky,SEC,22,8,8.02,3,"Jan 17, 2001",21.45,69,180,100,30,29,937,14.7,.503,.471,.191,.217,377,2.3,7.0,4.7,35.2,2.0,0.2,23.3,20.3,1.5,1.3,2.8,.120,2.0,1.1,3.1,2.26,105.2,101.3,0.362,4.95,5.1,11.6,.441,4.4,9.4,.473,0.7,2.2,.308,2.0,2.5,.780,3.3,8.8,1.4,0.1,3.9,3.0,12.9,7.4,16.8,6.4,13.6,1.0,3.2,2.8,3.6,4.8,12.7,2.0,0.1,5.6,4.4,18.6,0,41.2,63.4,15.5,39.7,30.6,24.2,19.1,87.5,2018-19,Basketball University,Gold Gauntlet 17U,4,3,25.0,15.00,4.75,9.50,.500,1.00,2.75,.364,4.50,7.00,.643,0.25,2.25,2.50,6.50,1.75,0.00,2.00,2.75,,,,,,,,,,,,,,,,,,,,,
106732,2021-22,Davion Mintz,PG,,Kentucky,SEC,23,8,8.02,4,"Jun 30, 1998",24.0,75,195,,31,6,767,12.6,.512,.480,.569,.298,255,3.2,6.7,5.0,11.2,1.4,0.6,10.8,18.3,1.5,1.0,2.4,.127,2.9,1.8,4.6,1.77,113.0,102.5,0.152,0.74,4.5,11.7,.382,2.2,5.1,.433,2.3,6.7,.344,2.5,3.5,.701,3.5,2.9,1.0,0.2,1.6,2.7,13.7,6.5,17.0,3.2,7.3,3.3,9.6,3.5,5.0,5.0,4.1,1.4,0.3,2.3,3.9,19.8,3,18.6,54.8,17.4,24.3,34.5,21.1,57.1,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134925,2021-22,Jacob Toppin,SF,,Kentucky,SEC,21,8,8.02,3,"May 8, 2000",22.15,81,205,,29,4,513,19.1,.603,.571,.079,.373,175,6.6,13.9,10.4,10.1,1.1,3.3,10.3,15.7,1.5,0.8,2.3,.180,4.8,3.3,8.1,1.88,128.4,98.8,0.118,0.83,5.5,9.8,.556,5.1,9.0,.569,0.3,0.8,.400,2.7,3.7,.745,7.3,2.5,0.8,1.2,1.3,2.7,14.0,7.9,14.2,7.4,13.1,0.5,1.1,3.9,5.3,10.5,3.6,1.1,1.8,1.9,3.9,20.2,30,49.2,75.8,59.6,42.9,35.2,63.2,7.9,100.0,2018-19,SportsU,UAA 17U,2,1,5.0,0.00,0.00,0.50,.000,0.00,0.50,.000,0.00,0.00,.000,0.50,0.50,1.00,0.00,0.00,0.00,0.00,1.50,,,,,,,,,,,,,,,,,,,,,
151497,2021-22,Daimion Collins,PF,SF,Kentucky,SEC,22,5,8.02,1,"Oct 28, 2002",19.67,81,210,16,27,1,201,21.2,.629,.577,.058,.404,73,10.5,20.5,15.6,3.3,1.7,10.5,20.5,18.9,0.4,0.5,0.9,.182,-0.8,4.9,4.1,0.25,113.1,90.1,0.041,-6.77,6.0,10.3,.577,6.0,9.8,.612,0.0,0.6,.000,3.6,4.2,.857,10.9,0.8,1.2,4.0,3.2,6.6,15.5,8.6,15.0,8.6,14.1,0.0,0.9,5.2,6.0,15.8,1.2,1.7,5.8,4.6,9.5,22.4,20,63.5,75.8,68.0,30.8,31.2,20.0,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162045,2021-22,Bryce Hopkins,PF,SF,Kentucky,SEC,22,6,8.02,1,"Sep 7, 2001",20.81,78,220,39,28,0,181,12.1,.483,.473,.286,.232,62,11.7,12.9,12.3,6.2,1.3,1.8,19.4,20.8,0.1,0.3,0.4,.086,-0.1,0.9,0.8,0.47,96.3,99.7,0.036,-5.61,5.3,12.4,.429,4.2,8.8,.475,1.1,3.5,.313,1.5,2.9,.538,8.6,1.5,0.9,0.7,3.3,3.1,13.3,7.7,17.9,6.1,12.8,1.6,5.1,2.2,4.2,12.5,2.2,1.3,1.0,4.8,4.5,19.2,2,28.6,68.8,18.2,42.9,33.3,0.0,28.6,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118838,2021-22,Lance Ware,PF,SF,Kentucky,SEC,21,7,8.02,2,,,81,235,39,28,0,177,13.2,.601,.667,.042,.958,43,10.6,23.3,17.1,2.6,1.6,6.6,28.6,13.5,0.1,0.4,0.5,.115,-2.0,4.7,2.7,0.21,97.9,91.6,0.023,-6.71,3.6,5.4,.667,3.6,5.2,.696,0.0,0.2,.000,2.3,5.2,.435,12.0,0.7,1.1,2.5,3.2,7.5,9.5,5.2,7.8,5.2,7.5,0.0,0.3,3.3,7.5,17.3,1.0,1.6,3.6,4.6,10.8,13.7,8,83.3,75.0,53.3,12.5,33.3,100.0,4.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132513,2021-22,Dontaie Allen,SG,,Kentucky,SEC,15,4,8.02,2,"Nov 5, 2000",21.65,78,205,111,19,0,121,9.1,.388,.363,.725,.078,40,4.8,15.6,10.4,7.9,1.0,2.6,7.0,22.9,0.1,0.2,0.3,.084,-2.0,0.7,-1.3,1.5,95.0,98.8,0.036,0.0,5.0,16.9,.294,2.6,4.6,.571,2.3,12.2,.189,1.3,1.3,1.000,7.3,2.0,0.7,1.0,1.3,3.6,13.6,7.2,24.4,3.8,6.7,3.3,17.7,1.9,1.9,10.5,2.9,1.0,1.4,1.9,5.3,19.6,3,13.7,71.4,60.0,13.7,42.9,100.0,72.5,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139151,2021-22,Zan Payne,SG,SF,Kentucky,SEC,9,0,8.02,3,"Mar 23, 2000",22.27,77,230,,9,0,13,19.8,.506,.333,.500,.667,7,0.0,17.1,8.8,0.0,4.4,0.0,11.2,33.4,0.0,0.0,0.1,.182,-3.9,3.9,0.1,0.0,106.3,92.1,0.006,-7.29,6.2,18.5,.333,6.2,9.2,.667,0.0,9.2,.000,12.3,12.3,1.000,6.2,0.0,3.1,0.0,3.1,3.1,24.6,8.9,26.7,8.9,13.3,0.0,13.3,17.8,17.8,8.9,0.0,4.4,0.0,4.4,4.4,35.6,0,50.0,66.7,0.0,0.0,0,0,50.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138249,2021-22,Brennan Canada,SF,,Kentucky,SEC,9,0,8.02,3,"Jul 15, 2000",21.96,78,205,,9,0,13,30.0,.750,.750,.250,.000,5,9.0,0.0,4.4,14.8,0.0,8.1,0.0,15.0,0.1,0.0,0.1,.254,10.0,4.2,14.2,1,165.4,103.8,0.012,4.86,9.2,12.3,.750,9.2,9.2,1.000,0.0,3.1,.000,0.0,0.0,,3.1,3.1,0.0,3.1,0.0,0.0,18.5,13.3,17.8,13.3,13.3,0.0,4.4,0.0,0.0,4.4,4.4,0.0,4.4,0.0,0.0,26.7,0,75.0,100.0,0.0,0.0,0,0,25.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132188,2021-22,CJ Fredrick,SG,,Kentucky,SEC,1,0,8.02,3,"Jul 10, 1999",22.98,75,185,242,1,0,0,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174595,2021-22,Kareem Watkins,SG,PG,Kentucky,SEC,9,0,8.02,2,,,68,175,,9,0,13,1.3,.000,.000,.000,.000,2,9.0,17.1,13.2,20.5,8.9,0.0,75.0,15.0,-0.1,0.0,0.0,-.068,-9.5,8.1,-1.4,0.67,37.5,81.7,0.006,-12.15,0.0,3.1,.000,0.0,3.1,.000,0.0,0.0,,0.0,0.0,,9.2,6.2,6.2,0.0,9.2,6.2,0.0,0.0,4.4,0.0,4.4,0.0,0.0,0.0,0.0,13.3,8.9,8.9,0.0,13.3,8.9,0.0,0,100.0,0.0,0,0.0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121151,2021-22,Ron Harper,SF,PF,Rutgers,Big Ten,18.0,14.0,6.81,4,"Apr 12, 2000",22.22,78,245,400,32,32,1098,20.5,.570,.530,.442,.315,458,4.4,15.6,10.0,11.6,1.8,2.2,10.5,24.0,2.9,1.5,4.4,.159,4.8,1.6,6.4,1.17,114.3,101.7,0.281,-1.08,6.2,14.1,.442,3.8,7.9,.477,2.5,6.2,.398,3.5,4.4,.795,6.8,2.2,1.2,0.7,1.9,2.4,18.5,9.5,21.5,5.7,12.0,3.8,9.5,5.4,6.8,10.4,3.4,1.8,1.1,2.9,3.6,28.2,13,33.1,57.8,51.4,22.7,33.0,20.7,44.2,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131933,2021-22,Clifford Omoruyi,C,,Rutgers,Big Ten,18.0,14.0,6.81,2,"Oct 11, 2001",20.72,83,240,,32,32,919,22.6,.627,.626,.023,.380,331,8.8,23.0,15.9,2.8,1.1,5.2,11.9,19.9,2.3,1.5,3.9,.168,2.9,1.6,4.5,0.29,118.3,98.6,0.209,-3.78,7.0,11.2,.624,7.0,11.0,.635,0.0,0.3,.167,2.6,4.3,.602,10.9,0.5,0.7,1.7,1.8,3.0,16.6,10.7,17.1,10.6,16.7,0.1,0.4,3.9,6.5,16.6,0.8,1.1,2.7,2.7,4.6,25.4,93,70.9,72.7,81.2,26.7,39.1,59.3,2.3,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121325,2021-22,Geo Baker,SG,PG,Rutgers,Big Ten,16.0,12.0,6.81,4,"Jul 21, 1998",23.95,76,195,,28,27,963,15.2,.499,.477,.477,.164,351,1.7,5.6,3.6,22.5,2.1,1.5,11.3,22.0,1.5,0.9,2.4,.101,2.6,1.2,3.8,2.4,105.2,105.7,0.332,2.95,5.4,13.7,.398,3.3,7.1,.459,2.2,6.5,.331,1.7,2.2,.741,2.5,4.5,1.4,0.5,1.9,1.8,14.7,8.3,20.8,5.0,10.9,3.3,9.9,2.5,3.4,3.8,6.8,2.1,0.8,2.9,2.7,22.4,0,14.9,55.1,11.1,37.4,42.3,9.6,47.7,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117464,2021-22,Paul Mulcahy,SG,PG,Rutgers,Big Ten,18.0,14.0,6.81,3,,,78,213,156,32,32,1029,14.6,.516,.488,.293,.191,348,4.3,10.7,7.5,31.2,2.1,0.9,22.9,18.6,1.2,1.2,2.4,.095,0.7,1.4,2.1,2.04,102.4,103.7,0.34,3.02,4.4,10.0,.438,3.3,7.0,.475,1.0,2.9,.347,1.5,1.9,.776,5.1,6.6,1.4,0.3,3.2,2.9,11.2,6.6,15.2,5.1,10.7,1.5,4.4,2.3,2.9,7.8,10.0,2.1,0.5,4.9,4.4,17.1,1,33.2,58.8,26.0,37.5,37.5,5.6,29.3,96.2,2018-19,New Heights,UAA 17U,4,4,23.8,4.50,1.75,3.50,.500,0.50,1.50,.333,0.50,1.00,.500,0.75,2.50,3.25,2.25,0.50,0.50,2.50,3.25,,,,,,,,,,,,,,,,,,,,,
104410,2021-22,Caleb McConnell,SG,SF,Rutgers,Big Ten,18.0,14.0,6.81,4,"Jun 8, 1999",23.06,79,200,335,32,31,956,13.2,.462,.434,.269,.247,241,4.4,16.5,10.5,12.9,4.5,1.9,17.5,16.4,0.3,1.9,2.1,.090,-1.5,4.9,3.3,1.29,93.7,95.4,0.186,-0.8,3.6,9.2,.397,3.0,6.7,.444,0.7,2.5,.271,1.5,2.3,.667,7.2,2.8,2.9,0.6,2.2,3.7,9.5,5.6,14.0,4.5,10.2,1.0,3.8,2.3,3.4,10.9,4.3,4.5,1.0,3.3,5.7,14.4,6,20.5,62.2,46.4,52.5,37.4,27.9,26.9,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108196,2021-22,Aundre Hyatt,SF,PF,Rutgers,Big Ten,18.0,14.0,6.81,3,"Jul 23, 2000",21.94,78,227,360,32,1,408,12.3,.432,.399,.345,.295,139,8.1,17.7,12.9,10.0,1.0,2.3,11.7,23.3,0.2,0.5,0.7,.066,-0.7,0.5,-0.3,1.0,93.5,102.5,0.085,-1.8,4.8,13.6,.353,3.5,8.9,.396,1.3,4.7,.271,2.5,4.0,.634,8.8,2.1,0.7,0.8,2.1,2.9,13.4,7.3,20.8,5.4,13.6,1.9,7.2,3.9,6.1,13.5,3.1,1.0,1.2,3.1,4.5,20.5,0,29.5,51.2,52.4,36.0,30.0,40.0,34.5,92.3,2018-19,Boo Williams,Nike 17U,8,6,7.6,9.62,3.25,8.25,.394,1.62,5.50,.295,1.50,2.12,.706,0.00,4.88,4.88,1.12,1.00,0.38,1.50,1.75,,,,,,,,,,,,,,,,,,,,,
133352,2021-22,Mawot Mag,SF,PF,Rutgers,Big Ten,15.0,13.0,6.81,2,,,79,216,212,28,2,328,10.3,.477,.440,.227,.307,86,8.6,10.0,9.3,6.8,1.5,2.5,16.5,16.6,0.2,0.4,0.5,.067,-2.2,0.8,-1.4,0.71,97.2,104.4,0.059,-2.88,3.8,9.1,.413,3.3,7.1,.466,0.5,2.1,.235,2.0,2.8,.696,6.3,1.5,1.0,0.9,2.1,4.4,10.0,5.8,14.0,5.0,10.8,0.7,3.2,3.0,4.3,9.7,2.2,1.5,1.3,3.2,6.7,15.3,2,37.3,57.1,56.2,40.0,36.7,72.7,22.7,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135519,2021-22,Dean Reiber,PF,C,Rutgers,Big Ten,16.0,12.0,6.81,2,,,82,225,398,28,0,211,18.0,.588,.586,.188,.188,73,5.6,14.4,10.0,12.0,2.3,6.2,17.7,21.2,0.3,0.3,0.6,.123,0.3,3.5,3.9,0.8,104.4,98.5,0.064,-3.52,6.4,12.1,.531,5.1,9.9,.519,1.3,2.3,.583,1.3,2.3,.583,6.8,2.3,1.5,2.1,2.8,6.1,15.5,9.8,18.5,7.8,15.0,2.0,3.5,2.0,3.5,10.4,3.5,2.3,3.2,4.3,9.3,23.7,9,51.6,63.6,76.2,29.7,31.6,66.7,18.8,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162052,2021-22,Jaden Jones,SF,SG,Rutgers,Big Ten,11.0,6.0,6.81,1,,,80,195,154,17,3,176,11.7,.438,.417,.455,.152,57,7.3,6.0,6.7,3.4,0.7,1.4,2.7,21.9,0.2,0.1,0.3,.068,-0.2,-1.4,-1.6,1.5,100.8,108.8,0.061,0.0,5.5,15.0,.364,3.9,8.2,.472,1.6,6.8,.233,1.6,2.3,.700,4.5,0.7,0.5,0.5,0.5,1.6,14.1,8.3,22.9,5.9,12.5,2.4,10.4,2.4,3.5,6.9,1.0,0.7,0.7,0.7,2.4,21.5,0,22.7,66.7,50.0,31.8,33.3,42.9,45.5,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122466,2021-22,Ralph Agee,C,PF,Rutgers,Big Ten,11.0,6.0,6.81,4,,,80,245,,17,0,123,9.3,.505,.462,.000,.538,34,8.6,8.5,8.6,6.0,1.0,1.9,21.6,17.9,0.0,0.1,0.2,.049,-3.4,0.0,-3.3,0.44,93.8,106.5,0.037,-5.2,3.9,8.5,.462,3.9,8.5,.462,0.0,0.0,,2.9,4.6,.643,5.9,1.3,0.7,0.7,2.9,4.2,10.7,6.0,12.9,6.0,12.9,0.0,0.0,4.5,6.9,8.9,2.0,1.0,1.0,4.5,6.4,16.4,0,53.8,71.4,100.0,46.2,16.7,50.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108905,2021-22,Oskar Palmquist,SF,,Rutgers,Big Ten,10.0,5.0,6.81,2,"May 5, 2000",22.15,80,220,,15,0,90,11.0,.554,.559,.647,.353,23,6.5,6.5,6.5,12.0,1.4,0.0,13.1,13.4,0.2,0.1,0.2,.100,0.1,0.6,0.6,2.0,115.7,107.5,0.033,1.12,3.1,7.6,.412,0.9,2.7,.333,2.2,4.9,.455,1.3,2.7,.500,4.4,2.7,0.9,0.0,1.3,4.9,9.8,4.7,11.5,1.4,4.1,3.4,7.5,2.0,4.1,6.8,4.1,1.4,0.0,2.0,7.5,14.9,0,23.5,50.0,100.0,11.8,0.0,0,64.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,2019,U20 Euro Championship B,20,14:50,4.4,1.4,4.5,.311,0.7,2.4,.277,0.9,1.4,.643,2.7,0.5,0.4,0.0,1.3,1.9,9th
175969,2021-22,Jalen Miller,PG,SG,Rutgers,Big Ten,14.0,10.0,6.81,1,,,74,200,198,24,0,184,2.5,.397,.353,.059,.235,19,2.6,6.3,4.5,7.2,2.3,1.3,29.7,7.7,-0.1,0.2,0.1,.022,-6.2,3.4,-2.8,1.0,76.6,104.4,0.022,-1.47,1.3,3.7,.353,1.3,3.5,.375,0.0,0.2,.000,0.7,0.9,.750,3.0,1.7,1.5,0.4,1.7,6.3,3.3,2.0,5.6,2.0,5.3,0.0,0.3,1.0,1.3,4.6,2.7,2.3,0.7,2.7,9.6,5.0,0,70.6,41.7,40.0,23.5,25.0,100.0,5.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121326,2021-22,Luke Nathan,PF,C,Rutgers,Big Ten,4.0,0.0,6.81,4,,,83,235,,4,0,10,8.8,.333,.333,.000,.000,3,11.8,11.7,11.7,37.4,0.0,11.9,25.0,21.2,0.0,0.0,0.0,.028,-7.8,4.1,-3.7,2.0,84.1,101.1,0.024,3.41,4.0,12.0,.333,4.0,12.0,.333,0.0,0.0,,0.0,0.0,,8.0,8.0,0.0,4.0,4.0,12.0,8.0,6.1,18.3,6.1,18.3,0.0,0.0,0.0,0.0,12.2,12.2,0.0,6.1,6.1,18.3,12.2,0,33.3,100.0,100.0,66.7,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174576,2021-22,Aiden Terry,PG,,Rutgers,Big Ten,3.0,0.0,6.81,RS-Fr.,,,70,160,,3,0,5,-20.4,,,,,1,0.0,93.4,46.8,31.5,0.0,0.0,100.0,31.8,-0.1,0.0,-0.1,-.414,-28.7,0.4,-28.2,0.33,15.8,74.9,0.01,-47.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,32.0,8.0,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8,12.2,0.0,0.0,36.6,12.2,0.0,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117363,2021-22,Johnny Davis,SG,SF,Wisconsin,Big Ten,24,7,9.16,2,"Feb 27, 2002",20.34,77,196,164,31,31,1060,24.3,.523,.464,.246,.398,577,4.3,23.8,13.8,14.8,2.0,2.3,10.8,32.5,2.5,2.0,4.5,.171,5.8,3.0,8.9,0.93,105.8,95.8,0.358,-2.61,7.9,18.6,.427,6.5,14.0,.466,1.4,4.6,.306,5.8,7.4,.791,9.6,2.5,1.4,0.9,2.7,2.4,23.1,11.8,27.7,9.7,20.9,2.1,6.8,8.7,11.0,14.4,3.7,2.0,1.3,4.0,3.5,34.5,16,30.7,61.0,33.7,43.9,34.9,8.2,25.4,64.9,2018-19,Wisconsin Playground Warriors,UAA 16U,8,8,27.1,17.12,6.00,11.00,.545,0.25,0.62,.400,4.88,6.12,.796,1.00,2.12,3.12,3.25,1.12,1.12,2.25,1.75,2021,U19 World Cup,7,12:26,4.1,1.3,4.0,.321,0.7,2.0,.357,0.9,1.3,.667,1.7,1.4,0.9,0.1,0.4,2.0,Gold
121327,2021-22,Brad Davison,SG,PG,Wisconsin,Big Ten,25,8,9.16,4,"Apr 22, 1999",23.19,76,202,108,33,33,1136,16.9,.551,.492,.622,.345,431,1.1,12.5,6.6,12.3,1.5,0.0,6.4,20.8,2.9,1.5,4.4,.154,3.6,2.3,6.0,2.38,117.1,102.2,0.255,1.53,4.9,12.7,.384,2.1,4.8,.445,2.7,7.9,.347,3.8,4.4,.864,4.6,2.4,1.0,0.0,1.0,2.8,16.3,7.3,19.0,3.2,7.2,4.1,11.8,5.7,6.6,6.9,3.6,1.5,0.0,1.5,4.2,24.4,0,13.9,57.1,39.3,24.4,38.4,18.2,61.8,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134479,2021-22,Tyler Wahl,SF,,Wisconsin,Big Ten,25,7,9.16,3,,,81,221,204,32,32,976,19.0,.557,.527,.132,.356,360,5.9,16.5,11.1,10.7,2.3,2.7,13.7,20.5,1.8,1.7,3.6,.146,2.7,3.7,6.4,0.94,109.2,97.3,0.246,-2.05,5.9,11.5,.516,5.7,10.0,.570,0.2,1.5,.162,2.9,4.1,.700,7.7,2.0,1.5,1.0,2.1,3.3,15.0,8.9,17.2,8.5,14.9,0.4,2.3,4.3,6.1,11.6,3.0,2.3,1.5,3.2,4.9,22.4,11,52.4,62.2,36.0,34.1,48.4,22.2,13.6,100.0,2018-19,D1 Minnesota,Gold Gauntlet 17U,1,0,20.0,7.00,3.00,5.00,.600,0.00,1.00,.000,1.00,1.00,1.000,0.00,1.00,1.00,6.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,
152724,2021-22,Steven Crowl,C,,Wisconsin,Big Ten,25,8,9.16,2,,,84,234,235,33,33,836,16.5,.577,.552,.357,.196,290,6.4,13.5,9.9,11.9,0.6,1.1,11.0,17.7,2.0,1.0,3.0,.144,3.1,1.9,5.0,1.55,117.7,102.9,0.199,0.12,5.5,11.0,.496,4.2,7.1,.595,1.2,3.9,.317,1.7,2.2,.800,6.9,2.3,0.4,0.4,1.5,4.0,13.9,8.1,16.4,6.3,10.6,1.9,5.9,2.6,3.2,10.3,3.4,0.6,0.6,2.2,6.0,20.7,11,35.7,73.4,69.0,28.5,42.9,37.0,35.7,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
