RealGM ID,Season,Name,Position 1,Position 2,Play Style,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,Height,Weight,Height w/o Shoes,Height w/ Shoes,Wingspan,Standing Reach,Body Fat %,Hand Length,Hand Width,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ATS/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,FGA/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Box Score Creation,Helio Score
89958,2018-19,Bol Bol,C,PF,Stretch,Oregon,Pac-12,6.0,3.0,6.13,1.0,"Nov 16, 1999",19.62,86,208.0,84.75,86.5,91.0,115.5,7.1,9.25,9.5,4.0,9,9,268.0,37.5,0.632,0.61,0.189,0.28,154.0,8.7,29.0,19.2,9.6,1.6,12.4,19.840000000000003,10.7,0.096,33.4,42.926,1.1,0.8,1.8,0.271,9.1,3.9,13.0,0.5,118.2,86.7,0.35,-4.65,11.0,19.7,0.561,9.1,16.0,0.57,1.9,3.7,0.52,0.307,4.2,5.5,0.757,12.8,1.3,1.0,3.6,2.7,2.2,28.2,16.9,30.1,13.9,24.4,3.0,5.7,6.4,8.4,19.6,2.1,1.6,5.5,4.1,3.4,43.1,30.1,15.0,29.44,5.04554496,38.6,70.6,55.6,42.4,44.6,60.0,18.9,100.0,65.80160000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.832,3.6280252217217575
52342,2017-18,Mikal Bridges,SG,SF,Shooter,Villanova,Big East,36.0,4.0,10.24,3.0,"Aug 30, 1996",21.83,79,210.0,,,,,,,,81.0,40,40,1285.0,26.8,0.655,0.623,0.503,0.282,644.0,5.2,13.8,9.7,10.6,2.7,3.5,9.450000000000001,9.1,0.076,23.2,31.596,5.4,2.4,7.7,0.241,8.7,4.1,12.9,1.43,132.5,98.2,0.263,-0.21,7.6,14.8,0.514,4.4,7.3,0.593,3.2,7.4,0.435,0.327,3.5,4.2,0.851,6.6,2.4,1.9,1.3,1.7,2.7,22.0,10.8,21.1,6.2,10.5,4.6,10.6,5.1,5.9,9.4,3.4,2.7,1.9,2.4,3.8,31.3,21.1,35.0,21.97,3.9522931500000005,33.5,67.9,46.3,16.2,41.6,25.0,50.3,95.2,67.4461,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,adidas Nations Counselors,5,20:36,13.0,5.2,9.4,.553,1.4,4.4,.318,1.2,2.0,.600,5.0,1.8,2.0,0.4,1.4,1.4,-,4.125,2.546625997381061
80114,2018-19,Cameron Johnson,SF,,Scorer,UNC,ACC,29.0,7.0,11.35,4.0,"Mar 3, 1996",23.33,80,205.2,79.0,80.5,82.0,103.0,5.8,8.0,8.5,224.0,36,36,1076.0,24.9,0.648,0.621,0.504,0.264,545.0,6.5,13.3,10.0,13.8,2.1,1.1,2.3100000000000005,10.3,0.082,21.8,31.851,4.3,1.9,6.2,0.229,9.4,3.5,12.9,1.59,131.2,98.2,0.266,0.28,7.8,15.5,0.506,4.3,7.7,0.556,3.6,7.8,0.457,0.344,3.3,4.1,0.818,7.7,3.2,1.6,0.4,2.0,2.0,22.6,10.3,20.4,5.6,10.1,4.7,10.3,4.4,5.4,10.2,4.2,2.1,0.5,2.6,2.6,29.8,20.4,9.0,10.04,1.2109746,21.5,73.3,43.9,28.2,41.5,59.2,50.2,92.7,72.6683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,2.3564257448789583
28823,2013-14,KJ McDaniels,SF,SG,Connector,Clemson,ACC,23.0,13.0,5.97,3.0,"Feb 9, 1993",21.39,78,195.6,76.5,78.0,83.25,102.0,4.45,8.75,9.75,224.0,36,35,1212.0,28.4,0.566,0.505,0.303,0.402,579.0,8.8,15.9,12.5,12.8,2.3,8.9,20.47,13.3,0.117,29.1,39.348,3.6,3.1,6.7,0.221,7.4,5.6,12.9,0.69,114.4,90.8,0.334,-4.06,6.9,15.0,0.459,5.5,10.5,0.527,1.4,4.6,0.304,0.198,5.1,6.0,0.842,8.4,1.9,1.4,3.3,2.7,2.6,20.3,11.5,25.1,9.2,17.5,2.3,7.6,8.5,10.1,14.1,3.1,2.3,5.5,4.6,4.4,33.9,25.1,57.0,36.78,7.9014474,34.1,69.7,37.0,35.6,36.4,23.7,30.3,83.3,46.2941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.027,2.156892910348496
42415,2015-16,Buddy Hield,SG,,Scorer,Oklahoma,Big 12,29.0,8.0,11.14,4.0,"Dec 17, 1992",23.54,77,212.4,75.75,77.0,81.25,101.0,6.1,8.5,9.0,156.0,37,37,1309.0,28.2,0.665,0.623,0.536,0.333,801.0,4.0,13.1,8.8,12.7,1.8,1.4,2.52,14.0,0.119,30.2,41.16,5.7,1.9,7.6,0.233,10.6,2.2,12.8,0.66,124.0,101.6,0.369,-4.72,9.2,18.4,0.501,4.7,8.5,0.552,4.5,9.8,0.457,0.351,5.4,6.1,0.88,6.5,2.3,1.3,0.6,3.5,2.3,28.3,12.9,25.9,6.6,12.0,6.3,13.9,7.6,8.6,9.1,3.2,1.8,0.8,4.9,3.3,39.8,25.9,18.0,9.46,2.2031583200000004,31.6,64.1,26.3,14.4,36.9,6.5,54.0,67.8,45.858799999999995,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,5,20:24,19.0,6.6,15.2,.434,1.2,3.6,.333,4.6,5.4,.852,5.4,2.8,1.0,0.4,2.0,1.8,-,5.841,2.0966788709799187
24658,2015-16,Brice Johnson,PF,,Scorer,UNC,ACC,33.0,7.0,10.69,4.0,"Jun 27, 1994",22.01,82,208.6,81.0,82.5,84.5,106.5,7.5,9.0,8.25,45.0,40,39,1121.0,33.0,0.649,0.614,0.0,0.423,612.0,11.6,28.7,20.4,9.7,2.2,5.5,12.100000000000001,12.0,,25.0,,5.0,2.6,7.6,0.271,8.5,4.2,12.7,0.82,130.1,92.4,0.263,-2.77,9.5,15.5,0.614,9.5,15.5,0.614,0.0,0.0,,,5.1,6.6,0.783,14.8,2.1,1.5,2.1,2.5,3.8,24.2,13.6,22.1,13.6,22.1,0.0,0.0,7.3,9.4,21.2,2.9,2.2,3.0,3.6,5.4,34.5,22.1,70.0,43.79,5.172825119999999,36.8,87.5,67.9,63.2,46.2,63.8,0.0,0.0,65.30879999999999,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations Counselors,7,17:00,9.9,4.6,8.7,.525,0.0,0.1,.000,0.7,1.1,.625,5.7,0.6,0.9,0.1,1.0,2.1,-,,
24291,2014-15,Justin Anderson,SF,SG,Shooter,Virginia,ACC,23.0,3.0,7.81,3.0,"Nov 19, 1993",21.61,78,230.6,77.25,78.25,83.75,101.0,5.0,8.5,9.5,50.0,26,22,724.0,23.8,0.61,0.572,0.471,0.371,283.0,3.1,14.4,9.0,14.0,1.6,2.5,4.0,10.7,0.086,23.3,33.569,2.5,1.8,4.4,0.241,7.9,4.8,12.7,1.45,123.5,89.4,0.236,-0.15,5.7,12.2,0.466,3.1,6.5,0.479,2.6,5.7,0.452,0.332,3.5,4.5,0.78,5.8,2.5,0.9,0.8,1.7,1.7,17.5,9.7,20.8,5.3,11.0,4.4,9.8,6.0,7.7,9.9,4.2,1.6,1.3,2.9,2.8,29.9,20.8,18.0,26.29,4.971439,31.0,63.1,39.0,21.0,25.0,27.3,48.1,91.1,61.6421,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U17 World Cup,13,06:46,3.4,1.5,2.5,.594,0.4,0.9,.417,0.1,0.3,.250,1.5,0.2,0.5,0.6,0.5,0.8,Gold,4.658,2.5393617617472364
89395,2018-19,Grant Williams,PF,,Playmaker,Tennessee,SEC,31.0,6.0,10.16,3.0,"Nov 30, 1998",20.58,79,240.2,77.75,79.5,81.75,104.5,5.4,9.0,10.5,191.0,37,37,1181.0,30.6,0.646,0.582,0.111,0.627,686.0,8.5,17.4,13.3,18.5,2.0,5.4,10.8,13.4,0.106,26.4,37.677,5.6,2.3,7.9,0.267,8.6,4.2,12.7,1.41,128.7,96.3,0.317,-0.43,7.9,14.1,0.564,7.4,12.5,0.593,0.5,1.6,0.326,0.149,7.2,8.8,0.819,9.4,4.0,1.4,1.9,2.8,3.7,23.6,11.4,20.2,10.7,18.0,0.7,2.2,10.4,12.7,13.6,5.7,2.0,2.7,4.0,5.4,33.9,20.2,23.0,14.73,2.2205475000000003,37.5,72.3,59.8,51.3,52.3,51.5,11.2,100.0,60.0445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.055,3.8128276932658927
24287,2014-15,Willie Cauley-Stein,C,,Short Roll,Kentucky,SEC,38.0,1.0,8.67,3.0,"Aug 18, 1993",21.87,84,242.4,83.25,84.5,87.0,111.0,6.3,9.5,9.0,43.0,39,38,1012.0,23.8,0.588,0.572,0.0,0.542,344.0,11.1,17.3,14.5,7.4,2.9,7.1,20.59,13.9,,17.8,,2.6,3.4,6.0,0.239,5.4,7.1,12.6,0.79,119.8,80.0,0.172,-2.29,5.3,9.3,0.572,5.3,9.3,0.572,0.0,0.0,,,3.1,5.1,0.617,9.9,1.5,1.9,2.6,1.9,3.1,13.8,8.4,14.6,8.4,14.6,0.0,0.0,4.9,7.9,15.6,2.4,2.9,4.2,3.0,4.8,21.6,14.6,69.0,48.39,9.031896719999999,60.6,72.7,69.2,39.4,33.3,35.5,0.0,0.0,55.922200000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88905,2019-20,Xavier Tillman,PF,,Playmaker,Michigan State,Big Ten,22.0,9.0,10.76,2.0,"Jan 12, 1999",21.47,81,266.5,79.5,80.5,86.0,106.0,8.5,10.25,11.0,112.0,31,31,995.0,26.5,0.593,0.572,0.167,0.41,432.0,9.9,23.9,17.5,18.1,2.1,6.9,14.490000000000002,14.5,0.115,21.0,30.524,3.1,2.7,5.8,0.234,6.3,6.2,12.6,1.52,119.5,86.5,0.305,0.1,6.6,12.1,0.55,6.1,10.1,0.608,0.5,2.0,0.26,0.138,3.3,4.9,0.667,12.9,3.7,1.5,2.6,2.5,3.3,17.1,9.6,17.4,8.8,14.5,0.8,2.9,4.8,7.1,18.5,5.4,2.1,3.8,3.5,4.7,24.6,17.4,28.0,15.58,2.16719358,59.7,72.1,76.7,23.7,32.4,43.5,16.7,100.0,72.7994,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,6,19:50,8.8,4.2,7.8,.532,0.0,0.0,.000,0.5,1.5,.333,8.2,0.7,0.7,2.7,0.7,2.7,4th,3.426,2.6969021727460976
24162,2012-13,Kentavious Caldwell-Pope,SG,SF,Shooter,Georgia,SEC,15.0,17.0,6.17,2.0,"Feb 18, 1993",20.36,78,203.6,76.5,77.5,80.0,100.5,6.45,8.5,9.0,12.0,32,30,1086.0,27.7,0.579,0.53,0.523,0.393,521.0,4.3,21.3,12.9,16.8,3.8,1.9,7.22,11.1,0.096,29.2,39.513,3.9,2.4,6.2,0.23,8.4,4.1,12.5,0.91,115.7,91.0,0.384,-2.47,6.9,15.8,0.433,3.8,7.6,0.498,3.1,8.3,0.373,0.284,5.0,6.2,0.799,8.3,2.1,2.4,0.6,2.4,2.6,21.8,11.0,25.4,6.0,12.1,5.0,13.3,8.0,10.0,13.3,3.4,3.8,1.0,3.8,4.1,34.9,25.4,15.0,15.97,2.22086805,21.9,67.0,36.5,25.8,35.1,38.5,52.3,60.7,49.672599999999996,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,NIKE Global Challenge,3,35:20,19.0,6.3,15.7,.404,2.7,9.3,.286,3.7,5.3,.688,8.3,3.3,3.0,0.3,1.0,2.7,-,4.704,2.9694221953797375
17065,2012-13,Mike Muscala,C,PF,Short Roll,Bucknell,Patriot,28.0,6.0,-1.95,4.0,"Jul 1, 1991",22.0,83,230.2,82.25,83.5,85.0,108.0,6.8,8.5,9.0,400.0,34,34,1079.0,35.7,0.575,0.513,0.036,0.509,624.0,11.8,31.1,21.8,18.5,1.0,7.8,7.8,9.5,0.081,31.6,42.102,5.3,3.0,8.3,0.307,8.6,3.9,12.5,1.34,121.0,84.5,0.373,-0.59,8.4,16.5,0.509,8.3,15.9,0.519,0.1,0.6,0.25,0.057,6.6,8.4,0.789,14.0,2.9,0.6,3.0,2.2,2.7,23.6,13.4,26.4,13.2,25.5,0.2,0.9,10.6,13.4,22.4,4.6,1.0,4.7,3.4,4.4,37.7,26.4,32.0,16.45,4.0687759,43.7,66.2,43.4,52.7,40.0,54.3,3.6,100.0,51.181900000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.134,2.254568624490412
132629,2021-22,Mark Williams,C,,Play Finisher,Duke,ACC,32.0,7.0,7.26,2.0,"Dec 16, 2001",20.54,85,242.4,84.0,86.0,90.5,117.0,5.4,9.0,9.75,28.0,39,39,922.0,33.1,0.726,0.721,0.004,0.291,407.0,13.2,21.2,17.5,7.1,1.2,11.4,13.68,10.7,0.094,18.6,24.534,4.3,2.0,6.3,0.271,7.8,4.8,12.5,0.97,142.0,93.2,0.195,-1.39,8.3,11.5,0.721,8.3,11.5,0.723,0.0,0.0,0.0,0.0,2.4,3.3,0.727,12.5,1.5,0.8,4.8,1.6,3.5,19.0,12.2,16.9,12.2,16.8,0.0,0.1,3.6,4.9,18.4,2.2,1.2,7.0,2.3,5.1,27.9,16.9,96.0,43.42,10.61019804,83.4,78.7,70.7,16.2,39.5,82.4,0.4,0.0,72.31260000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.138,2.30535014134246
71574,2019-20,Udoka Azubuike,C,,Play Finisher,Kansas,Big 12,28.0,3.0,11.63,4.0,"Sep 17, 1999",20.79,83,259.5,82.0,83.5,91.25,109.0,9.61,9.25,10.0,33.0,31,30,859.0,31.3,0.685,0.748,0.0,0.599,397.0,15.3,26.9,21.5,7.1,1.0,10.9,10.9,19.6,0.177,22.9,29.449,2.9,2.6,5.5,0.254,7.2,5.2,12.4,0.38,118.2,82.9,0.247,-6.76,8.4,11.3,0.748,8.4,11.3,0.748,0.0,0.0,0.0,0.0,3.0,6.8,0.441,15.1,1.4,0.7,3.7,3.5,3.5,19.8,12.4,16.6,12.4,16.6,0.0,0.0,4.4,9.9,22.2,2.0,1.0,5.5,5.2,5.1,29.2,16.6,103.0,60.81,12.39405096,69.8,85.2,70.8,30.2,50.7,43.2,0.0,0.0,62.4648,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,adidas Nations,6,20:40,10.3,4.7,6.0,.778,0.0,0.0,.000,1.0,2.7,.375,4.5,0.7,0.3,0.7,1.3,2.5,Silver,2.508,2.597037362222558
7010,2013-14,Xavier Thames,PG,,Scorer,San Diego State,MWC,31.0,5.0,4.86,4.0,"Jan 19, 1991",23.45,75,187.0,74.25,75.5,76.0,96.0,6.4,8.25,9.0,121.0,36,36,1126.0,26.5,0.557,0.478,0.357,0.514,607.0,2.1,8.5,5.3,23.7,3.3,0.5,1.65,8.2,0.064,28.6,43.536,4.7,2.8,7.5,0.267,7.2,5.2,12.4,2.27,124.8,91.6,0.348,2.45,6.7,16.2,0.411,4.5,10.4,0.432,2.2,5.8,0.374,0.254,7.0,8.3,0.834,3.7,4.1,2.1,0.2,1.8,2.5,22.5,10.4,25.4,7.1,16.3,3.4,9.1,10.9,13.1,5.8,6.4,3.3,0.3,2.8,3.9,35.2,25.4,0.0,0.0,0.0,17.7,51.9,14.3,46.4,40.1,5.9,35.9,54.1,24.690600000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.675,1.5921359759304938
61344,2016-17,Derrick White,PG,,Shooter,Colorado,Pac-12,19.0,15.0,6.0,4.0,"Jul 2, 1994",23.0,76,189.8,75.25,76.5,79.5,101.5,6.2,8.25,8.5,400.0,34,32,1116.0,27.3,0.627,0.578,0.356,0.45,603.0,3.5,10.5,7.0,28.6,2.2,4.9,10.780000000000001,14.2,0.104,25.3,40.494,4.5,1.4,5.9,0.211,9.0,3.4,12.4,1.83,124.9,104.0,0.398,1.6,7.3,14.5,0.507,5.3,9.3,0.569,2.0,5.2,0.396,0.268,5.3,6.5,0.813,5.0,5.3,1.5,1.8,2.9,2.6,22.0,10.7,21.0,7.7,13.5,3.0,7.5,7.7,9.5,7.2,7.7,2.2,2.5,4.2,3.7,32.0,21.0,7.0,4.96,1.4419563199999998,34.9,68.1,16.7,29.5,43.7,28.8,35.6,61.4,36.1827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.467,2.3474756278624986
121580,2019-20,Obi Toppin,PF,,Scorer,Dayton,AAC,29.0,2.0,3.69,2.0,"Mar 4, 1998",22.33,81,220.0,,,,,,,,343.0,31,31,981.0,32.5,0.684,0.674,0.212,0.364,540.0,5.2,22.0,14.5,14.5,1.8,4.1,7.38,13.0,0.108,28.1,37.806,4.5,2.3,6.8,0.279,9.0,3.3,12.3,0.99,125.3,90.3,0.345,-2.44,10.0,15.8,0.633,8.7,12.4,0.698,1.3,3.3,0.39,0.233,4.0,5.7,0.702,9.5,2.7,1.2,1.5,2.8,2.1,25.3,14.7,23.2,12.8,18.3,1.9,4.9,5.9,8.5,14.0,4.0,1.8,2.3,4.1,3.1,37.3,23.2,107.0,52.6,9.195794999999999,52.5,82.8,66.7,26.4,44.1,51.1,21.2,93.8,68.3935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.267,2.8738207984865816
120369,2020-21,Neemias Queta,C,,Short Roll,Utah State,MWC,20.0,9.0,1.32,3.0,"Jul 13, 1999",21.97,84,248.4,83.25,84.5,88.0,112.5,7.6,9.25,10.5,400.0,29,29,871.0,30.5,0.592,0.559,0.007,0.468,426.0,10.8,27.0,19.0,18.6,2.0,13.2,26.4,15.9,0.134,24.3,34.435,2.8,2.9,5.8,0.265,5.2,6.9,12.2,1.12,116.4,80.6,0.316,-2.04,7.7,13.7,0.559,7.7,13.6,0.562,0.0,0.1,0.0,0.0,4.5,6.4,0.707,13.5,3.5,1.4,4.5,3.2,3.2,19.9,11.0,19.8,11.0,19.6,0.0,0.1,6.5,9.3,19.4,5.1,2.0,6.4,4.6,4.6,28.6,19.8,42.0,21.83,5.5194972,64.5,64.8,60.8,34.8,40.4,61.9,0.7,0.0,60.7572,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,U20 Euro Championship B,21,25:33,12.7,5.5,8.7,.634,0.0,0.3,.143,1.6,3.2,.507,9.9,1.1,0.9,2.0,1.5,2.3,Gold,2.963,1.9628557188913691
28759,2014-15,Aaron White,SF,PF,Slasher,Iowa,Big Ten,22.0,12.0,8.39,4.0,"Sep 10, 1992",22.8,81,220.0,,,,,,,,169.0,34,34,1070.0,29.3,0.633,0.553,0.18,0.726,509.0,7.7,18.5,13.2,10.2,2.6,1.7,4.42,8.5,0.075,23.5,31.976,5.0,2.2,7.2,0.27,8.6,3.6,12.2,1.17,133.9,94.2,0.267,-0.85,6.4,12.3,0.521,5.6,10.1,0.558,0.8,2.2,0.356,0.199,7.3,8.9,0.819,9.3,1.8,1.7,0.6,1.5,2.0,20.9,9.9,19.0,8.7,15.6,1.2,3.4,11.3,13.8,14.4,2.8,2.6,0.9,2.4,3.1,32.4,19.0,62.0,38.38,6.1244885,49.1,72.7,67.5,32.9,30.6,39.4,18.0,95.2,63.24110000000001,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,Universiade,8,15:22,6.1,2.2,4.1,.545,0.4,1.2,.300,1.2,2.1,.588,3.6,0.5,0.8,0.6,0.8,1.0,9th,3.363,1.9232557483660835
22550,2014-15,TJ McConnell,PG,,Floor General,Arizona,Pac-12,34.0,4.0,7.41,4.0,"Mar 25, 1992",23.27,74,187.8,72.5,74.0,74.0,96.5,7.3,7.5,7.0,348.0,38,38,1158.0,22.9,0.57,0.538,0.249,0.224,476.0,2.8,12.5,7.8,39.0,4.3,0.3,1.2899999999999998,18.4,0.112,18.9,35.702,3.5,3.0,6.5,0.224,5.8,6.3,12.1,3.05,119.8,88.2,0.39,6.84,5.4,10.8,0.498,4.5,8.1,0.557,0.9,2.7,0.321,0.195,2.0,2.4,0.829,5.0,8.2,2.9,0.1,2.7,2.3,13.6,8.1,16.2,6.8,12.2,1.3,4.0,3.0,3.6,7.6,12.4,4.3,0.2,4.0,3.5,20.5,16.2,0.0,0.0,0.0,28.4,67.4,18.3,46.6,48.6,11.3,24.9,84.0,31.378999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.459,1.4944164905128592
2369,2011-12,Draymond Green,PF,,Playmaker,Michigan State,Big Ten,29.0,8.0,9.82,4.0,"Mar 4, 1990",22.33,79,235.6,77.75,79.5,85.25,105.0,11.3,9.0,9.5,69.0,37,36,1229.0,26.1,0.542,0.504,0.284,0.367,610.0,8.2,30.7,19.8,24.2,2.7,3.3,8.91,16.8,0.13,28.2,43.121,3.5,3.6,7.1,0.23,6.5,5.6,12.1,1.26,109.6,83.6,0.368,-1.45,6.9,15.4,0.449,5.2,11.0,0.473,1.7,4.4,0.388,0.249,4.1,5.6,0.723,12.8,4.6,1.8,1.1,3.6,3.4,19.6,10.6,23.6,8.0,16.9,2.6,6.7,6.3,8.7,19.7,7.1,2.7,1.8,5.6,5.3,30.1,23.6,13.0,7.85,1.3874875,35.0,61.2,49.5,36.7,34.1,45.8,28.4,94.2,60.8864,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,Universiade,8,17:36,8.6,3.1,6.8,.463,0.8,2.2,.333,1.6,2.5,.650,6.0,2.1,1.6,0.0,1.6,2.8,5th,6.669,3.704875830034944
6644,2010-11,Derrick Williams,PF,SF,Scorer,Arizona,Pac-12,30.0,8.0,7.99,2.0,"May 25, 1991",20.1,80,248.4,79.25,80.75,85.5,108.0,10.8,9.0,9.75,94.0,38,38,1141.0,32.8,0.69,0.65,0.195,0.871,675.0,11.8,21.9,17.0,8.7,1.9,2.3,4.369999999999999,15.7,0.137,28.9,37.82,6.0,1.9,7.9,0.279,9.6,2.5,12.1,0.43,128.8,97.3,0.278,-6.22,7.9,13.3,0.595,6.5,10.7,0.601,1.5,2.6,0.568,0.328,8.7,11.6,0.746,11.0,1.5,1.3,0.9,3.5,3.7,26.0,11.8,19.9,9.6,16.0,2.2,3.9,12.9,17.4,16.5,2.3,1.9,1.4,5.2,5.6,38.8,19.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.67,3.868777913896628
24303,2012-13,Nerlens Noel,C,,Post Up,Kentucky,SEC,17.0,7.0,5.81,1.0,"Apr 10, 1994",19.22,83,206.4,82.0,83.75,87.75,110.0,4.15,9.5,10.0,1.0,24,24,765.0,27.3,0.583,0.59,0.0,0.627,257.0,10.4,23.9,17.4,9.5,3.9,13.2,51.48,17.3,,17.4,,1.6,2.3,3.9,0.206,4.3,7.8,12.1,0.84,112.9,82.3,0.21,-2.49,5.1,8.7,0.59,5.1,8.7,0.59,0.0,0.0,,,2.9,5.4,0.529,11.9,2.0,2.6,5.5,2.4,3.2,13.1,7.7,13.0,7.7,13.0,0.0,0.0,4.3,8.1,17.8,3.0,3.9,8.3,3.5,4.9,19.6,13.0,48.0,47.92,12.519962560000002,60.2,76.0,56.6,39.8,33.3,40.9,0.0,0.0,50.351400000000005,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,NIKE Global Challenge,3,21:20,4.0,1.7,3.3,.500,0.0,0.0,.000,0.7,1.7,.400,6.0,1.0,0.7,2.0,2.0,2.0,Bronze,,
24275,2013-14,Marcus Smart,SG,PG,Scorer,Oklahoma State,Big 12,21.0,10.0,8.34,2.0,"Mar 6, 1994",20.32,75,227.2,74.0,75.25,81.25,99.0,10.55,9.0,8.75,10.0,31,31,1014.0,26.9,0.552,0.486,0.425,0.648,589.0,5.1,14.9,10.2,30.1,5.0,1.9,9.5,14.0,0.106,29.2,44.268,3.1,2.5,5.6,0.22,6.5,5.5,12.0,1.8,114.3,92.3,0.376,1.48,6.4,15.2,0.422,4.5,8.8,0.514,1.9,6.5,0.299,0.213,7.2,9.9,0.728,7.2,5.8,3.5,0.7,3.2,3.6,22.0,9.2,21.9,6.5,12.6,2.8,9.3,10.3,14.2,10.4,8.4,5.0,1.0,4.7,5.2,31.6,21.9,16.0,11.97,2.8659771000000003,34.7,64.9,31.0,22.8,30.7,33.3,42.5,61.2,44.3594,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,U19 World Cup,14,17:07,8.8,3.1,6.6,.473,0.5,2.2,.226,2.0,3.2,.622,3.0,2.9,2.9,0.2,1.8,1.9,Gold,7.161,3.40029547410539
41440,2016-17,Josh Hart,SG,SF,Scorer,Villanova,Big East,32.0,4.0,9.28,4.0,"Mar 6, 1995",22.32,77,209.2,75.75,77.0,80.25,101.0,5.8,8.5,9.5,79.0,36,35,1193.0,28.2,0.619,0.59,0.395,0.367,648.0,5.8,17.6,12.2,18.8,2.9,1.0,2.9,11.5,0.091,27.8,39.611,5.1,2.6,7.7,0.257,8.1,3.9,12.0,1.49,125.1,94.5,0.354,-0.03,7.9,15.5,0.51,5.4,9.4,0.579,2.5,6.1,0.404,0.282,4.3,5.7,0.747,7.7,3.6,1.9,0.3,2.4,2.7,22.6,12.1,23.7,8.3,14.3,3.8,9.3,6.5,8.7,11.7,5.4,2.9,0.5,3.6,4.1,34.4,23.7,20.0,12.15,2.4784542,35.6,70.9,42.7,24.8,39.1,11.1,39.5,86.5,52.1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.199,2.784116010904977
