RealGM ID,Season,Name,Position 1,Position 2,Play Style,Height,Weight,School,Conference,Wins,Losses,SOS,Class,Birthday,Draft Day Age,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Stock%,TOV%,Adjusted TOV%,USG%,Offensive Load,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,AST/TOV,OFF RTG,DEF RTG,Hands-On Buckets,Pure Point Rating,Harmonic STK%,FG/40,FGA/40,FG%,2FGM/40,2FGA/40,2FG%,3FGM/40,3FGA/40,3FG%,3 Point Proficiency,3 Point Confidence,FT/40,FTA/40,FT%,TRB/40,AST/40,STL/40,BLK/40,TOV/40,PF/40,PTS/40,FGM/100Poss,FGA/100Poss,2FGM/100Poss,2FGA/100Poss,3FGM/100Poss,3FGA/100Poss,FT/100Poss,FTA/100Poss,TRB/100Poss,AST/100Poss,STL/100Poss,BLK/100Poss,TOV/100Poss,PF/100Poss,PTS/100Poss,# Dunks,Dunk vs Rim Shot Percentage,% Dunks Unassisted,Dunks per Minute Played,Unassisted Shots @ Rim /100Poss,% Shots @ Rim,FG% @ Rim,%Astd @ Rim,% Shots @ Mid,FG% @ Mid,%Astd @ Mid,% Shots @ 3,%Astd @ 3,% Assisted,AAU Season,AAU Team,AAU League,AAU GP,AAU GS,AAU MIN,AAU PTS,AAU FGM,AAU FGA,AAU FG%,AAU 3PM,AAU 3PA,AAU 3P%,AAU FTM,AAU FTA,AAU FT%,AAU ORB,AAU DRB,AAU TRB,AAU AST,AAU STL,AAU BLK,AAU TOV,AAU PF,Event Year,Event Name,Event GP,Event MIN,Event PTS,Event FGM,Event FGA,Event FG%,Event 3PM,Event 3PA,Event 3P%,Event FTM,Event FTA,Event FT%,Event TRB,Event AST,Event STL,Event BLK,Event TOV,Event PF,Event Placement,Finishing Score,Shooting Score,Shot Creation Score,Passing Score,Rebounding Score,Athleticism Score,Defense Score,College Productivity Score,Percentile Score,Box Score Creation,Rim Shot Creation,Helio Score,Draft Score,Image Link
16617,2011-12,Casper Ware,PG,,Scorer,70,170.0,Long Beach State,Big West,25.0,9.0,0.87,4.0,"Jan 17, 1990",22.45,400.0,34,33,1146.0,20.1,54.50000000000001,50.1,0.561,0.318,555.0,1.4,7.4,4.4,20.8,2.4,0.3,0.5,13.0,1.7999999999999998,27.7,2.31246,3.3,1.7,5.0,0.174,4.3,0.4,4.7,1.41,112.0,99.2,0.344,-0.44,0.5333333333333333,6.6,16.4,40.1,3.3,7.2,45.9,3.3,9.2,35.6,0.27786,1.104593346422942,4.2,5.2,79.3,2.9,4.0,1.6,0.1,2.8,2.2,20.6,9.8,24.5,4.9,10.8,4.9,13.7,6.2,7.8,4.3,5.9,2.4,0.2,4.2,3.3,30.7,1.0,1.36,0.13921504,0.0,2.51,15.7,62.2,34.8,28.2,36.8,14.3,56.1,67.0,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.772,58.268,17.323,14.242,7.812,5.556,43.662,8.803,22.8,0.272293,53.168,0.0103549942167591,10.896,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Ware_Casper_was1617.jpg
108176,2019-20,Ashton Hagans,PG,,Athletic,75,193.0,Kentucky,SEC,24.0,6.0,7.46,2.0,"Jul 8, 1999",20.98,12.0,30,29,994.0,17.3,51.9,43.4,0.234,0.536,408.0,0.9,11.8,6.9,36.4,3.4,0.7,1.2,23.7,3.1,22.4,1.98552,1.5,1.8,3.3,0.132,1.9,2.8,4.7,1.85,101.8,95.6,0.388,2.48,1.1609756097560977,4.3,10.7,40.400000000000006,3.7,8.2,44.8,0.6,2.5,25.8,0.15231999999999998,0.46379350080663745,4.6,5.7,81.0,4.7,7.7,2.3,0.2,4.1,3.1,13.9,6.3,15.6,5.3,11.9,0.9,3.6,6.8,8.3,6.9,11.2,3.4,0.4,6.1,4.6,20.3,11.0,8.57,3.7212396900000004,0.0,6.77,48.3,53.9,10.1,28.3,29.3,9.1,23.4,62.5,22.1,2018-19,Game Elite Gold,Gold Gauntlet 17U,3.0,3.0,30.7,12.33,4.33,9.67,0.448,1.33,1.67,0.8,2.33,3.33,0.7,1.0,2.33,3.33,3.33,0.67,0.0,2.67,1.67,2017.0,adidas Nations,6,26:40,8.7,2.8,8.5,.333,0.3,2.8,.118,2.7,4.0,.667,2.8,3.3,1.0,0.3,3.3,3.7,4th,62.598,3.937,40.551,69.697,66.25,98.413,82.394,7.746,53.900000000000006,0.230489,57.925,0.08314303664296259,53.087,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Hagans_Ashton_min20.jpg
80980,2017-18,Tra Holder,PG,,Scorer,73,180.0,Arizona State,Pac-12,20.0,12.0,6.55,4.0,"Sep 27, 1995",22.76,109.0,32,32,1124.0,19.2,55.400000000000006,48.6,0.43,0.437,576.0,3.0,10.2,6.7,18.4,2.1,0.1,0.2,12.9,2.1,26.2,1.84728,2.8,1.2,4.1,0.145,4.1,0.5,4.6,1.41,112.9,106.2,0.323,-0.4,0.19090909090909092,6.3,15.5,40.70000000000001,3.8,8.8,43.5,2.5,6.7,36.9,0.2638,0.8500937583712831,5.7,6.8,83.7,4.8,3.9,1.5,0.0,2.8,2.3,20.7,8.7,21.4,5.3,12.2,3.4,9.2,7.8,9.4,6.6,5.4,2.1,0.0,3.8,3.2,28.7,0.0,0.0,0.0,0.0,5.41,31.7,46.4,20.3,25.3,40.0,13.6,43.0,55.1,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.685,75.591,21.26,14.242,63.125,13.492,3.521,4.93,27.0,0.211667,47.311,0.03587675478581865,33.291,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Holder_Tra_asu.jpg
22892,2013-14,Jordan Clarkson,PG,,Athletic,76,186.3,Missouri,SEC,23.0,12.0,6.86,3.0,"Jun 7, 1992",22.06,206.0,35,35,1228.0,20.2,54.7,48.2,0.244,0.418,605.0,2.9,9.3,6.4,23.3,1.9,0.6,0.9,14.3,2.9000000000000004,27.9,1.564,3.2,1.2,4.4,0.142,3.8,0.5,4.3,1.27,112.7,108.2,0.397,-1.19,0.9119999999999999,6.8,15.2,44.8,5.8,11.5,50.1,1.0,3.7,28.1,0.17375,0.4837990403612758,5.3,6.4,83.1,4.4,3.8,1.2,0.2,3.0,2.5,19.9,10.4,23.1,8.8,17.5,1.6,5.6,8.0,9.7,6.6,5.8,1.9,0.3,4.6,3.8,30.3,10.0,4.94,1.9145562800000002,0.0,8.95,43.4,59.6,10.7,32.3,37.1,8.9,24.4,59.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.953,23.622,38.976,6.667,51.25,84.127,18.31,4.225,38.1,0.16794701,65.522,0.057828262071598274,41.616,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Clarkson_Jordan_uta22.jpg
117356,2020-21,Sharife Cooper,PG,,Athletic,73,180.0,Auburn,SEC,5.0,7.0,9.28,1.0,"Jun 11, 2001",20.05,24.0,12,12,397.0,22.9,51.9,42.7,0.31,0.56,270.0,2.2,11.3,6.9,51.9,1.6,0.7,1.0,17.7,1.9,33.1,3.5862,1.4,0.3,1.7,0.174,4.7,-0.4,4.3,1.94,110.6,106.6,0.497,3.32,0.9739130434782608,7.3,18.5,39.1,5.9,12.8,46.5,1.3,5.7,22.8,0.14925,0.6116832540025963,8.6,10.4,82.5,5.1,9.8,1.2,0.3,5.0,3.2,24.4,9.9,25.2,8.1,17.4,1.8,7.8,11.7,14.1,7.0,13.3,1.6,0.4,6.9,4.4,33.2,1.0,1.15,0.50750535,0.0,11.12,47.3,51.7,6.7,21.7,35.0,0.0,31.0,53.8,19.8,2018-19,A.O.T. Running Rebels,Nike 17U,10.0,9.0,15.5,20.0,6.3,16.0,0.394,2.0,5.7,0.351,5.4,8.2,0.659,0.0,4.4,4.4,6.4,1.2,0.1,3.5,2.3,,,,,,,,,,,,,,,,,,,,,,50.0,10.236,96.85,77.273,66.25,83.333,22.535,38.028,55.60000000000001,0.434043,61.361,0.10034258149939937,56.703,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cooper_Sharife_cle22.jpg
4175,2010-11,Diante Garrett,PG,,Floor General,77,181.0,Iowa State,Big 12,16.0,16.0,4.55,4.0,"Nov 3, 1988",22.65,181.0,32,31,1175.0,18.6,49.7,47.0,0.357,0.154,581.0,1.1,9.7,5.4,33.9,2.6,0.6,1.0,16.0,1.9,27.6,2.74058,1.9,1.6,3.6,0.121,2.7,1.0,3.8,1.84,101.7,100.6,0.47,1.92,0.975,7.3,17.6,41.3,5.3,11.3,46.5,2.0,6.3,31.9,0.2164,0.7060979012307406,2.2,2.7,82.5,4.1,6.6,1.9,0.2,3.6,1.9,18.8,10.3,24.9,7.5,16.0,2.8,8.9,3.2,3.9,5.7,9.4,2.6,0.3,5.1,2.6,26.6,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.576,23.438,,57.042,1.408,,0.32908,,0.10781679025683276,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Garrett_Diante_por14.jpg
132418,2020-21,DJ Carton,PG,,Athletic,74,200.0,Marquette,Big East,13.0,14.0,8.58,2.0,"Aug 5, 2000",20.9,34.0,27,24,839.0,16.4,54.900000000000006,50.7,0.432,0.373,354.0,2.2,12.2,7.5,23.8,2.2,1.4,1.7,21.2,3.5999999999999996,24.7,1.6770500000000002,1.1,1.0,2.1,0.101,2.3,1.6,3.8,1.08,100.5,103.0,0.324,-2.92,1.711111111111111,5.8,12.9,44.6,4.2,7.3,57.1,1.6,5.6,28.2,0.20183,0.8509639564124057,3.6,4.8,74.3,5.2,4.4,1.5,0.5,4.1,2.9,16.7,8.4,18.9,6.1,10.7,2.3,8.2,5.2,7.0,7.7,6.5,2.2,0.8,6.0,4.2,24.4,13.0,13.16,4.4143246,0.0,6.34,36.5,62.6,8.1,20.3,47.3,7.7,43.2,45.5,24.2,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,U18 Americas Championship,-,-:-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Gold,84.252,51.181,37.008,5.758,74.062,94.444,62.676,11.972,52.7,0.188601,66.208,0.0591528564675045,47.583,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Carton_DJ_ohiost19.jpg
56935,2017-18,Brandon Goodwin,PG,,Athletic,72,180.0,Florida Gulf Coast,A-Sun,22.0,12.0,-5.44,4.0,"Oct 2, 1995",22.75,400.0,34,33,1135.0,22.5,55.900000000000006,51.5,0.323,0.405,652.0,4.0,13.9,9.3,26.0,2.2,0.4,0.7,15.0,2.1999999999999997,28.0,2.17844,3.3,1.9,5.2,0.184,3.4,0.1,3.5,1.62,113.8,99.7,0.382,0.67,0.676923076923077,7.9,16.7,47.0,6.4,11.3,56.39999999999999,1.5,5.4,27.500000000000004,0.18173999999999998,0.6385005211515653,5.1,6.8,75.0,6.6,5.7,1.6,0.1,3.5,1.9,22.3,10.7,22.8,8.7,15.4,2.0,7.4,6.9,9.2,9.0,7.8,2.2,0.2,4.8,2.5,30.4,8.0,3.79,1.27334525,0.0,7.66,44.5,65.9,24.5,23.2,38.2,0.0,32.3,71.4,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.638,18.11,48.031,34.545,92.5,41.27,46.127,5.634,48.0,0.252231,66.115,0.021365290470853223,13.648,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Goodwin_Brandon_atl20.jpg
81683,2017-18,Trevon Duval,PG,,Athletic,75,191.0,Duke,ACC,29.0,8.0,9.7,1.0,"Aug 3, 1998",19.91,6.0,37,34,1103.0,13.7,48.9,47.3,0.309,0.257,449.0,2.1,4.9,3.6,30.3,2.8,0.5,0.8,20.8,2.5,21.3,2.09689,1.5,1.5,3.0,0.108,1.1,2.1,3.2,2.03,104.3,103.2,0.316,3.23,0.8484848484848485,5.4,12.5,42.8,4.2,8.7,49.0,1.1,3.9,29.0,0.18861999999999998,0.6114845269371183,1.9,3.2,59.6,2.6,7.5,2.0,0.2,3.7,3.2,13.8,7.6,17.8,6.0,12.3,1.6,5.5,2.7,4.6,3.8,10.6,2.8,0.3,5.2,4.6,19.5,12.0,7.82,2.7108421000000003,0.0,6.17,44.5,55.8,22.1,24.6,36.5,6.5,30.9,74.2,34.4,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations,10,24:12,12.4,5.0,10.7,.467,0.4,2.0,.200,2.0,3.7,.541,3.8,4.3,1.3,0.3,3.2,2.4,Gold,68.504,11.811,19.685,75.758,1.875,38.889,33.803,18.31,33.6,0.24715401,56.077,0.11036384538778059,46.194,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Duval_Trevon_duke17.jpg
9305,2011-12,Marquis Teague,PG,,Athletic,74,179.8,Kentucky,SEC,38.0,2.0,7.93,1.0,"Feb 28, 1993",19.33,6.0,40,40,1303.0,13.2,49.1,44.9,0.227,0.338,457.0,1.6,7.1,4.5,25.6,1.7,0.8,1.1,21.1,3.0,20.2,1.6627,1.7,1.8,3.5,0.108,0.8,1.4,2.3,1.75,101.7,99.5,0.307,1.44,1.088,4.5,10.8,41.2,3.7,8.3,43.8,0.8,2.5,32.5,0.19155,0.45085097931371654,2.6,3.7,71.39999999999999,3.1,5.9,1.1,0.3,3.3,2.8,12.3,6.7,16.3,5.5,12.6,1.2,3.7,3.9,5.5,4.7,8.8,1.7,0.5,5.0,4.2,18.6,7.0,4.52,1.7342336,0.0,6.25,44.0,55.5,12.8,33.2,28.2,9.1,22.7,88.5,28.7,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,U17 World Cup,8,19:30,7.0,2.5,7.0,.357,0.0,1.2,.000,2.0,3.0,.667,1.9,6.0,1.8,0.1,2.4,1.5,Gold,61.417,2.362,9.449,44.848,9.688,75.397,66.197,6.338,34.5,0.19014,58.132,0.07276698943828781,42.436,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Teague_Marquis_bkn14.jpg
24183,2013-14,Jahii Carson,PG,,Athletic,71,180.0,Arizona State,Pac-12,21.0,12.0,7.41,2.0,"Aug 31, 1992",21.83,32.0,33,33,1168.0,17.1,52.0,47.0,0.189,0.446,629.0,2.4,9.8,6.3,29.7,1.1,0.2,0.3,16.4,2.1999999999999997,31.2,2.6788299999999996,1.6,1.6,3.2,0.109,2.3,0.0,2.3,1.32,101.5,103.8,0.435,-1.16,0.3384615384615385,7.2,16.7,43.3,6.0,13.5,44.3,1.2,3.2,39.1,0.22856,0.37618162844562086,5.3,7.4,71.89999999999999,4.6,5.2,0.8,0.1,4.0,2.5,21.0,10.5,24.2,8.7,19.6,1.8,4.6,7.7,10.8,6.6,7.6,1.1,0.1,5.8,3.6,30.5,4.0,1.9,0.6387419999999999,0.0,8.14,43.1,51.9,22.0,38.0,35.7,9.1,18.9,77.8,27.6,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,U19 World Cup,8,08:30,2.1,0.8,2.0,.375,0.0,0.0,.000,0.6,1.0,.625,1.0,2.4,0.9,0.0,1.2,1.1,5th,45.669,21.26,49.606,19.697,46.562,34.921,9.859,2.817,28.799999999999997,0.318086,55.25,0.033138045918967546,34.104,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Carson_Jahii_ncaa.jpg
76235,2016-17,Kobi Simmons,PG,,Athletic,76,166.2,Arizona,Pac-12,32.0,5.0,7.63,1.0,"Jul 4, 1997",19.99,26.0,37,19,871.0,12.8,50.0,45.2,0.349,0.317,319.0,1.9,6.1,4.1,15.7,1.6,0.4,0.6,12.5,2.8000000000000003,22.0,1.09482,1.3,1.1,2.4,0.11,0.3,1.6,1.8,1.59,106.0,103.6,0.188,0.32,0.6400000000000001,5.1,12.9,39.5,3.6,8.4,43.2,1.5,4.5,32.7,0.22016,0.6906290659324034,3.2,4.1,77.5,2.8,3.4,1.1,0.1,2.1,3.2,14.8,7.6,19.2,5.4,12.5,2.2,6.7,4.7,6.1,4.1,5.0,1.6,0.2,3.1,4.8,22.1,15.0,18.1,2.7284845,0.0,2.89,29.5,54.2,48.9,35.6,34.0,14.7,34.9,62.5,41.5,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,adidas Nations Counselors,15,21:52,11.1,4.5,11.3,.402,0.7,3.3,.224,1.3,1.9,.655,2.9,3.1,1.3,0.1,2.1,2.2,-,25.591,15.748,7.874,20.606,4.062,26.587,26.056,3.521,16.3,0.112934,44.786,0.05511096043248264,4.816,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jordansimmons_Kobi_cha19.jpg
13470,2012-13,Will Cherry,PG,,Athletic,73,181.0,Montana,Big Sky,18.0,4.0,-4.29,4.0,"Feb 8, 1991",22.39,282.0,22,21,723.0,20.6,52.400000000000006,45.0,0.362,0.557,314.0,3.4,13.8,8.7,25.9,3.6,1.2,1.8,17.2,2.8000000000000003,26.1,1.77014,1.5,1.0,2.5,0.137,1.0,0.8,1.8,1.48,104.7,99.5,0.334,-0.1,1.8000000000000003,4.9,12.2,40.3,3.8,7.8,48.2,1.2,4.4,26.3,0.17884,0.7141699797464556,5.2,6.8,76.4,5.2,4.8,2.3,0.4,3.2,2.1,16.2,7.7,19.2,5.9,12.2,1.8,6.9,8.2,10.7,8.2,7.5,3.6,0.7,5.0,3.3,25.4,1.0,1.01,0.34569472000000007,0.0,6.57,44.8,55.6,23.6,19.0,31.0,7.7,36.2,81.0,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.323,4.724,13.386,24.242,87.5,72.222,84.507,0.704,44.3,0.19927499,56.107,0.025420766579919027,35.579,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Cherry_Will_tor14.jpg
1602,2008-09,Jonny Flynn,PG,,Floor General,72,195.6,Syracuse,Big East,28.0,10.0,9.48,2.0,"Feb 6, 1989",20.39,18.0,38,38,1418.0,,56.7,50.7,0.298,0.481,,,,,,,,,18.1,,,,3.3,1.5,4.9,0.137,,,,1.97,,,0.426,2.71,,6.2,13.4,46.0,4.9,9.4,52.1,1.3,4.0,31.7,,0.590449403087693,5.1,6.5,78.60000000000001,2.9,7.2,1.5,0.2,3.6,1.6,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,U19 World Cup,13,25:00,9.2,3.1,7.2,.430,0.6,2.2,.276,2.5,3.0,.821,2.7,3.5,2.2,0.1,1.9,1.5,Silver,,,,70.909,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Flynn_Jonny_DET.jpg
1614,2008-09,Jeff Teague,PG,,Shooter,74,175.2,Wake Forest,ACC,24.0,7.0,7.36,2.0,"Jun 10, 1988",21.05,51.0,31,31,991.0,,61.5,54.6,0.275,0.59,,,,,,,,,18.0,,,,3.8,1.8,5.6,0.227,,,,1.06,,,0.32,-2.74,,7.3,15.0,48.5,5.4,10.9,50.2,1.8,4.1,44.1,,0.5465915492957747,7.2,8.8,81.69999999999999,4.1,4.4,2.3,0.8,4.2,2.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.758,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Teague_Jeff_bos20.jpg
1616,2008-09,Eric Maynor,PG,,Scorer,75,163.6,VCU,CAA,24.0,10.0,-0.65,4.0,"Jun 11, 1987",22.05,379.0,34,34,1206.0,,58.3,52.400000000000006,0.341,0.453,,,,,,,,,13.4,,,,4.7,2.2,6.9,0.23,,,,2.08,,,0.529,3.27,,8.2,17.8,46.3,6.0,11.7,51.6,2.2,6.1,36.1,,0.6756181224444994,6.6,8.1,81.5,4.0,7.0,1.9,0.2,3.3,2.7,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,Pan American Games,2,04:46,0.0,0.0,3.0,.000,0.0,0.0,.000,0.0,0.0,.000,1.0,0.5,0.0,0.0,1.5,1.5,5th,,,,74.545,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Maynor_Eric_was_1314.jpg
1612,2008-09,Ty Lawson,PG,,Shooter,72,196.6,UNC,ACC,32.0,3.0,8.35,3.0,"Nov 3, 1987",21.66,7.0,35,35,1048.0,,65.9,60.7,0.316,0.608,,,,5.1,35.6,,0.3,,13.0,,21.4,,4.4,2.5,6.9,0.263,,,,3.48,,,0.369,7.3,,6.9,13.1,53.2,5.0,8.9,56.00000000000001,1.9,4.1,47.2,,0.6277969526054381,6.3,7.9,79.80000000000001,4.0,8.8,2.9,0.2,2.5,2.3,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.394,18.125,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Lawson_Ty_sac1617.jpg
1637,2008-09,Darren Collison,PG,,Shooter,73,166.2,UCLA,Pac-12,26.0,9.0,7.19,4.0,"Aug 23, 1987",21.85,80.0,35,35,1103.0,,62.4,56.8,0.302,0.366,,,,4.9,28.4,,0.4,,17.7,,23.1,,3.8,1.6,5.4,0.196,,,,1.91,,,0.353,2.74,,6.3,12.5,50.9,4.9,8.7,55.8,1.5,3.8,39.4,,0.5994055715077325,4.1,4.6,89.7,3.0,6.0,2.1,0.2,3.2,1.9,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.212,15.625,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Collison_Darren_ind_18.jpg
1624,2008-09,Toney Douglas,PG,,Scorer,74,183.4,Florida State,ACC,25.0,10.0,7.91,4.0,"Mar 16, 1986",23.29,77.0,35,35,1279.0,,58.1,52.5,0.412,0.433,,,,6.1,20.2,,0.9,,11.9,,29.0,,4.6,1.7,6.3,0.196,,,,1.17,,,0.416,-1.46,,7.5,16.8,44.6,4.8,9.9,48.9,2.7,6.9,38.5,,0.8152754934210527,5.9,7.3,81.0,4.3,3.2,2.0,0.5,2.7,2.4,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.242,42.5,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Douglas_Toney_ind1516.jpg
1632,2008-09,Patrick Mills,PG,,Scorer,72,175.0,Saint Mary's,WCC,22.0,4.0,1.49,2.0,"Aug 11, 1988",20.88,400.0,26,24,867.0,,52.900000000000006,48.5,0.489,0.244,,,,3.9,25.7,,0.5,,14.2,,30.0,,1.8,1.9,3.6,0.167,,,,1.35,,,0.384,-0.9,,7.5,18.7,40.20000000000001,4.4,9.6,46.400000000000006,3.1,9.1,33.800000000000004,,0.9640526116247193,3.9,4.6,85.9,2.9,4.7,2.6,0.3,3.5,2.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,U19 World Cup,9,30:00,14.9,5.3,12.1,.440,1.1,3.2,.345,3.1,5.3,.583,2.8,4.6,2.7,0.0,2.9,1.1,5th,,,,18.788,3.125,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Mills_Patty_bkn22.jpg
1640,2008-09,Curtis Jerrells,PG,,Shooter,73,195.0,Baylor,Big 12,24.0,15.0,7.93,4.0,"Feb 5, 1987",22.4,103.0,39,39,1351.0,,56.39999999999999,51.0,0.449,0.464,,,,,,,,,17.5,,,,3.2,1.6,4.9,0.144,,,,1.61,,,0.38,0.66,,5.8,13.6,42.7,3.6,7.5,47.6,2.3,6.1,36.70000000000001,,0.8871463565641067,4.9,6.3,77.10000000000001,5.2,5.7,1.8,0.4,3.5,2.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.939,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Jerrells_Curtis_euro.jpg
1649,2008-09,Tyrese Rice,PG,,Scorer,72,190.0,Boston College,ACC,21.0,12.0,7.23,4.0,"Apr 15, 1987",22.21,236.0,33,33,1101.0,,57.1,49.1,0.449,0.513,,,,6.5,32.0,,0.5,,20.4,,27.2,,3.0,1.6,4.6,0.168,,,,1.41,,,0.395,-0.69,,5.9,14.2,41.3,3.7,7.8,46.8,2.2,6.4,34.7,,0.8865287774901135,6.2,7.3,85.6,4.6,6.4,1.7,0.3,4.5,3.4,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.121,55.312,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Rice_Tyrese_euro.jpg
1656,2008-09,AJ Price,PG,,Shooter,74,192.8,UConn,Big East,30.0,5.0,8.57,4.0,"Oct 7, 1986",22.73,27.0,35,35,1112.0,,53.8,50.6,0.489,0.309,,,,5.8,28.2,,0.0,,16.4,,25.1,,2.1,1.9,4.0,0.144,,,,1.74,,,0.346,1.35,,6.1,15.0,40.8,3.2,7.7,41.3,2.9,7.3,40.20000000000001,,0.966246405662464,3.3,4.6,72.1,4.4,5.9,0.9,0.0,3.4,1.6,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.242,33.438,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Price_AJ_cle14.jpg
2578,2008-09,Josh Akognon,PG,,Scorer,71,185.0,Cal State Fullerton,Big West,15.0,17.0,-1.26,4.0,"Feb 10, 1986",23.39,399.0,32,32,1140.0,,55.50000000000001,51.1,0.592,0.239,,,,,,,,,10.9,,,,3.4,0.6,4.0,0.14,,,,0.61,,,0.363,-4.32,,8.7,21.7,40.1,3.9,8.8,44.4,4.8,12.8,37.20000000000001,,1.1654530059271804,4.6,5.2,89.2,3.5,1.8,1.1,0.0,2.9,2.2,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.606,,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/Akognon_Josh_mem_1314.jpg
1747,2008-09,Dominic James,PG,,Floor General,71,180.0,Marquette,Big East,23.0,6.0,7.87,4.0,"Oct 5, 1986",22.74,51.0,29,28,910.0,,48.1,48.1,0.403,0.309,,,,6.4,30.6,,0.8,,14.1,,20.7,,0.4,1.9,2.3,0.1,,,,2.67,,,0.34,4.38,,5.4,12.7,42.4,3.9,7.6,51.7,1.5,5.1,28.4,,0.7947227719334792,1.8,3.9,46.1,4.4,6.3,2.7,0.4,2.4,2.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.636,51.25,,,,,,,,,https://basketball.realgm.com/images/nba/4.2/profiles/photos/2006/James_Dominic_ncaa.jpg
